track_name,artist_name,year,popularity,album_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,language
"Idhazhin Oram (From ""3 (Tamil)"") - The Innocence of Love","Anirudh Ravichander, Ajesh",2023,29,Best of Anirudh Ravichander (Tamil),0.22,0.65,204867.0,0.783,3.71e-06,7.0,0.182,-6.197,0.0,0.0377,109.959,4.0,0.302,Tamil
Kaavaalaayya,"Anirudh Ravichander, Sindhuja Srinivasan, Varadaraj Chikkaballapura",2023,38,Jailer (Original Motion Picture Soundtrack),0.0671,0.874,190909.0,0.722,0.00768,6.0,0.0563,-6.385,0.0,0.0431,132.023,4.0,0.418,Tamil
Pattasa,"Anirudh Ravichander, Nakash Aziz, Jonita Gandhi, Arivu, Vivek",2023,44,Jawan (TAMIL),0.188,0.574,195231.0,0.883,1.72e-06,7.0,0.329,-5.713,1.0,0.215,123.932,4.0,0.818,Tamil
"Pathala Pathala (From ""Vikram"")","Anirudh Ravichander, Kamal Haasan",2023,28,Best of Anirudh Ravichander (Tamil),0.363,0.826,211385.0,0.776,0.0,0.0,0.0656,-5.683,1.0,0.382,130.054,4.0,0.935,Tamil
"Private Party (From ""Don"")","Anirudh Ravichander, Jonita Gandhi",2023,28,Best of Anirudh Ravichander (Tamil),0.212,0.865,216774.0,0.877,3.52e-06,10.0,0.0525,-5.6,0.0,0.129,124.023,4.0,0.896,Tamil
"Oh Penne (From ""Vanakkam Chennai"")","Anirudh Ravichander, Vishal Dadlani",2023,29,Best of Anirudh Ravichander (Tamil),0.573,0.538,276400.0,0.651,3.12e-05,7.0,0.228,-6.752,0.0,0.0344,95.051,4.0,0.636,Tamil
"Prema Oh Ayudham (From ""Leo (Telugu)"")","Anirudh Ravichander, J.V. Sudhanshu, Priya Mali",2023,41,"Prema Oh Ayudham [From ""Leo (Telugu)""]",0.798,0.407,214330.0,0.581,0.00851,10.0,0.0912,-11.784,1.0,0.04,83.764,4.0,0.527,Telugu
Oh Penne - Trending Version,"Anirudh Ravichander, Vishal Dadlani",2023,49,Oh Penne (Trending Version),0.682,0.534,102542.0,0.597,0.0,7.0,0.304,-6.463,0.0,0.0313,95.006,4.0,0.586,Tamil
Ney Ready,"Anirudh Ravichander, L. V. Revanth, Roll Rida, Ritesh G Rao",2023,40,Leo (Telugu) [Original Motion Picture Soundtrack],0.168,0.689,248182.0,0.834,0.000965,1.0,0.0348,-4.731,1.0,0.258,175.94,4.0,0.561,Telugu
"Senjitaley (From ""Remo"")",Anirudh Ravichander,2023,28,Best of Anirudh Ravichander (Tamil),0.51,0.687,251333.0,0.924,9.39e-06,1.0,0.251,-6.552,1.0,0.128,88.0,4.0,0.359,Tamil
"Dhumme Dhulipelaa (From ""Jawan"")","Anirudh Ravichander, Chandra Bose",2023,41,"Dhumme Dhulipelaa (From ""Jawan"")",0.00705,0.641,252800.0,0.893,1.93e-05,1.0,0.111,-5.14,1.0,0.164,150.047,4.0,0.236,Tamil
"Enna Solla (From ""Thangamagan"") - The New Life of Tamizh","Anirudh Ravichander, Shweta Mohan",2023,27,Best of Anirudh Ravichander (Tamil),0.618,0.642,216000.0,0.516,0.000131,5.0,0.11,-9.019,1.0,0.0433,110.006,4.0,0.653,Tamil
"Marana Mass - From ""Petta""","Anirudh Ravichander, S. P. Balasubrahmanyam",2023,27,Best of Anirudh Ravichander (Tamil),0.469,0.481,216000.0,0.872,6.19e-05,10.0,0.145,-5.5,0.0,0.388,83.606,4.0,0.717,Tamil
"Dharala Prabhu Title Track (From ""Dharala Prabhu"")",Anirudh Ravichander,2023,31,Best of Anirudh Ravichander (Tamil),0.146,0.731,199398.0,0.909,0.0,4.0,0.0408,-3.106,0.0,0.236,133.006,4.0,0.662,Tamil
"Un Vizhigalil (From ""Maan Karate"")","Anirudh Ravichander, Shruti Haasan",2023,27,Best of Anirudh Ravichander (Tamil),0.375,0.514,243521.0,0.626,0.0,0.0,0.198,-5.631,1.0,0.0301,79.973,4.0,0.439,Tamil
"Sodakku (From ""Thaanaa Serndha Koottam"")","Anirudh Ravichander, Anthony Daasan",2023,26,Best of Anirudh Ravichander (Tamil),0.345,0.741,238913.0,0.9,0.00406,11.0,0.0362,-3.634,1.0,0.268,159.836,4.0,0.665,Tamil
"Aaluma Doluma (From ""Vedalam"")","Anirudh Ravichander, Badshah",2023,26,Best of Anirudh Ravichander (Tamil),0.0764,0.544,258032.0,0.917,1.15e-06,1.0,0.346,-5.853,1.0,0.201,160.672,4.0,0.638,Tamil
"Ethir Neechal (From ""Ethir Neechal"")","Anirudh Ravichander, Yo Yo Honey Singh, Hiphop Tamizha",2023,27,Best of Anirudh Ravichander (Tamil),0.0556,0.752,270720.0,0.97,1.21e-06,5.0,0.0999,-4.167,1.0,0.0943,119.97,4.0,0.537,Tamil
"Enakenna Yaarum Illaye (From ""Aakko"")",Anirudh Ravichander,2023,26,Best of Anirudh Ravichander (Tamil),0.0966,0.579,260813.0,0.818,0.0,5.0,0.16,-3.926,0.0,0.0777,159.95,4.0,0.781,Tamil
"Karuthavanlaam Galeejaam (From ""Velaikkaran"")",Anirudh Ravichander,2023,26,Best of Anirudh Ravichander (Tamil),0.209,0.67,208464.0,0.94,0.0,11.0,0.346,-4.404,1.0,0.308,89.95,4.0,0.474,Tamil
"Bloody Sweet (From ""Leo"")","Anirudh Ravichander, Siddharth Basrur",2023,25,Best of Anirudh Ravichander (Tamil),0.00445,0.496,168540.0,0.681,0.00847,5.0,0.0802,-6.56,1.0,0.044,123.83,4.0,0.196,Tamil
Not Ramaiya Vastavaiya (TELUGU),"Anirudh Ravichander, Sreerama Chandra, Rakshita Suresh",2023,41,Jawan (TELUGU),0.0283,0.703,202556.0,0.907,1.07e-06,10.0,0.301,-5.157,0.0,0.0616,99.687,1.0,0.263,Telugu
"Surviva (From ""Vivegam"") (feat. Yogi B & Mali)","Anirudh Ravichander, Yogi B, MALIII",2023,25,Best of Anirudh Ravichander (Tamil),0.177,0.619,222027.0,0.916,0.00082,9.0,0.245,-7.438,0.0,0.0724,160.014,4.0,0.744,Tamil
Prema Oh Ayudham,"Anirudh Ravichander, J.V. Sudhanshu, Priya Mali",2023,33,Leo (Telugu) [Original Motion Picture Soundtrack],0.813,0.506,214330.0,0.549,0.0789,10.0,0.0912,-11.898,1.0,0.0366,83.975,4.0,0.533,Telugu
Scene Ah Scene Ah,"Anirudh Ravichander, Kabilan, CM Lokesh",2023,18,Maaveeran (Original Motion Picture Soundtrack),0.421,0.704,304671.0,0.712,0.0539,9.0,0.0629,-7.789,1.0,0.632,127.534,3.0,0.712,Tamil
Bloody Sweet,"Anirudh Ravichander, Siddharth Basrur",2023,35,Leo (Telugu) [Original Motion Picture Soundtrack],0.00442,0.511,168540.0,0.683,0.00516,5.0,0.089,-6.484,1.0,0.0427,123.85,4.0,0.254,Telugu
"Mainaru Vetti Katti (From ""Dasara"") - Rainy Lofi","Anirudh Ravichander, Dhee, Santhosh Narayanan, Muthamil, Alvin Bruno",2023,29,"Mainaru Vetti Katti (From ""Dasara"") [Rainy Lofi]",0.86,0.56,103579.0,0.476,6.48e-05,6.0,0.099,-10.235,0.0,0.107,141.88,3.0,0.132,Tamil
Chalona,"Anirudh Ravichander, Adithya RK, Priya Mali",2023,42,Jawan (TELUGU),0.524,0.638,200136.0,0.865,0.0588,0.0,0.0983,-5.273,1.0,0.0704,95.016,4.0,0.543,Telugu
"Hukum (From ""Rajini The Jailer"")","Anirudh Ravichander, Ritesh G Rao, Raqueeb Alam",2023,41,"Hukum (From ""Rajini The Jailer"")",0.073,0.713,207647.0,0.867,0.0,2.0,0.109,-5.671,1.0,0.0951,102.031,4.0,0.558,Tamil
Aararaari Raaro,"Anirudh Ravichander, Deepthi Suresh, Vivek",2023,38,Jawan (TAMIL),0.0894,0.3,278141.0,0.675,0.000232,3.0,0.108,-5.936,1.0,0.0385,131.993,3.0,0.522,Tamil
"Thunder Kaaran (Promo Song) (From ""Veeran"")","Anirudh Ravichander, Hiphop Tamizha, Vivek",2023,25,"Thunder Kaaran (Promo Song) (From ""Veeran"") - Single",0.0795,0.698,156764.0,0.798,0.0,0.0,0.36,-6.719,0.0,0.274,130.027,4.0,0.838,Tamil
"Badass (From ""Leo (Hindi)"")","Anirudh Ravichander, Raqueeb Alam, Hanuman",2023,45,"Badass [From ""Leo (Hindi)""]",0.0266,0.669,230741.0,0.863,0.0,3.0,0.33,-3.364,0.0,0.119,93.016,4.0,0.486,Hindi
Dhumme Dhulipelaa,"Anirudh Ravichander, Chandra Bose",2023,38,Jawan (TELUGU),0.00705,0.641,252800.0,0.893,1.93e-05,1.0,0.111,-5.14,1.0,0.164,150.047,4.0,0.236,Telugu
Glimpse of Antony Das,Anirudh Ravichander,2023,30,Leo (Telugu) [Original Motion Picture Soundtrack],0.18,0.497,40223.0,0.572,0.594,10.0,0.134,-10.695,0.0,0.112,179.152,3.0,0.0726,Telugu
"Hukum (From ""Jailer"")","Anirudh Ravichander, Lokeshwar Edara, Varadaraj Chikkaballapura",2023,28,"Hukum (From ""Jailer"")",0.125,0.721,207647.0,0.858,4.73e-05,2.0,0.191,-5.952,1.0,0.159,101.997,4.0,0.545,Tamil
Krishna,"Anirudh Ravichander, Niranjana Ramanan, Vivek",2023,27,Jawan,0.81,0.549,98969.0,0.535,0.0123,6.0,0.126,-6.03,1.0,0.0273,97.109,1.0,0.442,Tamil
Jujubee,"Anirudh Ravichander, Sahithi Chaganti, Anantha Krishnan, Srinivasa Mouli",2023,27,Jailer (Original Motion Picture Soundtrack),0.206,0.659,167273.0,0.833,0.395,1.0,0.076,-4.535,1.0,0.172,197.897,4.0,0.536,Tamil
Muthuvel Pandian Theme - Instrumental,Anirudh Ravichander,2023,26,Jailer (Original Motion Picture Soundtrack),0.48,0.665,102857.0,0.963,0.587,7.0,0.113,-3.3,1.0,0.143,167.967,4.0,0.809,Tamil
Mis Chicas (Spanish),"Anirudh Ravichander, Sanjeeta Bhattacharya",2023,28,Jawan,0.428,0.901,62938.0,0.675,2.67e-06,5.0,0.111,-5.068,0.0,0.0319,96.951,4.0,0.929,Tamil
Lokiverse 2.0,Anirudh Ravichander,2023,27,Leo (Hindi) [Original Motion Picture Soundtrack],0.00069,0.641,114194.0,0.782,0.652,1.0,0.0767,-6.228,1.0,0.0456,93.006,4.0,0.376,Hindi
"Tera Hi Jaadu Hai (From ""Leo (Hindi)"")","Anirudh Ravichander, Raqueeb Alam, J.V. Sudhanshu, Priya Mali",2023,34,"Tera Hi Jaadu Hai [From ""Leo (Hindi)""]",0.745,0.483,214330.0,0.572,0.0247,10.0,0.0912,-11.78,1.0,0.0409,83.881,4.0,0.541,Hindi
Glimpse of Harold Das,Anirudh Ravichander,2023,30,Leo (Telugu) [Original Motion Picture Soundtrack],0.00267,0.581,42783.0,0.818,0.854,11.0,0.121,-7.822,0.0,0.134,172.581,3.0,0.074,Telugu
Nagarathey - Lofi Mix,"Anirudh Ravichander, Thaman S, Vignesh Shivan, Navinesh Kumar",2023,24,Nagarathey (Lofi Mix),0.507,0.605,113205.0,0.429,0.00448,11.0,0.382,-14.165,0.0,0.0421,101.036,4.0,0.322,Tamil
Galatta,"Anirudh Ravichander, Nakash Aziz, Jonita Gandhi, Arivu, Chandra Bose",2023,32,Jawan (TELUGU),0.213,0.658,195187.0,0.877,2.77e-06,7.0,0.334,-5.812,1.0,0.222,92.961,3.0,0.823,Telugu
Mayakirriye X Gundellonaa Mashup,"Anirudh Ravichander, Heart Killer Beats",2023,21,Mayakirriye X Gundellonaa Mashup - Single,0.0185,0.654,178375.0,0.788,0.0,11.0,0.161,-9.032,0.0,0.0944,140.062,4.0,0.531,Tamil
Bloody Sweet,"Anirudh Ravichander, Siddharth Basrur",2023,27,Leo (Hindi) [Original Motion Picture Soundtrack],0.00442,0.511,168540.0,0.683,0.00516,5.0,0.089,-6.484,1.0,0.0427,123.85,4.0,0.254,Hindi
Badass,"Anirudh Ravichander, Raqueeb Alam, Hanuman",2023,27,Leo (Hindi) [Original Motion Picture Soundtrack],0.0266,0.669,230741.0,0.863,0.0,3.0,0.33,-3.364,0.0,0.119,93.016,4.0,0.486,Hindi
"Tu Aa Dilbara (From ""Rajini The Jailer"")","Anirudh Ravichander, Sindhuja Srinivasan, Raqueeb Alam",2023,30,"Tu Aa Dilbara (From ""Rajini The Jailer"")",0.0515,0.863,190909.0,0.698,0.0169,11.0,0.0651,-7.293,0.0,0.0502,132.044,4.0,0.49,Tamil
Tera Hi Jaadu Hai,"Anirudh Ravichander, Raqueeb Alam, J.V. Sudhanshu, Priya Mali",2023,26,Leo (Hindi) [Original Motion Picture Soundtrack],0.791,0.401,214330.0,0.547,0.143,10.0,0.0912,-12.091,1.0,0.0396,83.564,4.0,0.545,Hindi
Ready Chal,"Anirudh Ravichander, L. V. Revanth, Roll Rida, Ritesh G Rao",2023,30,Leo (Hindi) [Original Motion Picture Soundtrack],0.112,0.68,248182.0,0.832,6.49e-05,5.0,0.0322,-4.793,0.0,0.246,175.879,4.0,0.589,Hindi
Nallaani Cheekatilo,"Anirudh Ravichander, Deepthi Suresh, Chandra Bose",2023,33,Jawan (TELUGU),0.138,0.317,278090.0,0.66,9.37e-05,3.0,0.0792,-6.276,1.0,0.0382,132.324,3.0,0.59,Telugu
Maasi Theme,"Anirudh Ravichander, Heisenberg",2023,25,Jawan (TELUGU),0.033,0.507,179241.0,0.809,0.032,7.0,0.108,-9.623,1.0,0.0649,79.046,4.0,0.197,Telugu
Jailer Theme - Instrumental,Anirudh Ravichander,2023,21,Jailer (Original Motion Picture Soundtrack),0.0375,0.645,62338.0,0.815,0.918,5.0,0.0667,-3.868,0.0,0.197,153.994,4.0,0.598,Tamil
"Vandha Edam (From ""Jawan"")",Anirudh Ravichander,2023,26,Kollywood Jimikki Hits,0.00543,0.653,252800.0,0.898,6.86e-06,1.0,0.11,-5.07,1.0,0.167,150.034,4.0,0.299,Tamil
"Not Ramaiya Vastavaiya (From ""Jawan"")","Anirudh Ravichander, Sreerama Chandra, Rakshita Suresh",2023,21,Tollywood Teenmaar Hits,0.0283,0.703,202556.0,0.907,1.07e-06,10.0,0.301,-5.157,0.0,0.0616,99.687,1.0,0.263,Tamil
Gundellonaa - Lofi Mix,"Anirudh Ravichander, Leon James, Kasarla Shyam, Abhishek Martyn",2023,10,Gundellonaa (Lofi Mix),0.46,0.405,225244.0,0.48,2.3e-06,9.0,0.125,-9.843,0.0,0.0486,135.776,5.0,0.305,Tamil
Naa Ready,"Anirudh Ravichander, L. V. Revanth, Roll Rida, Ritesh G Rao",2023,21,Leo (Kannada) [Original Motion Picture Soundtrack],0.142,0.694,248182.0,0.843,0.000177,8.0,0.0349,-4.527,1.0,0.205,175.984,4.0,0.526,Malayalam
7UP Super Duper Refresher,Anirudh Ravichander,2023,22,7UP Super Duper Refresher,0.0935,0.885,89143.0,0.892,0.000249,10.0,0.0719,-5.24,0.0,0.137,140.078,4.0,0.839,Tamil
Idhazhin Oram - Trending Version,"Anirudh Ravichander, Ajesh",2023,25,Idhazhin Oram (Trending Version),0.293,0.636,91708.0,0.743,1.82e-06,7.0,0.428,-5.649,0.0,0.0384,109.963,4.0,0.54,Tamil
Thunderkaaran - Dance Mix,"Anirudh Ravichander, Hiphop Tamizha, Vivek, Stan & Sam",2023,16,Thunderkaaran (Dance Mix),0.0111,0.654,62857.0,0.84,0.0,8.0,0.238,-5.738,1.0,0.121,125.979,4.0,0.367,Tamil
"Ready Chal (From ""Leo (Hindi)"")","Anirudh Ravichander, L. V. Revanth, Roll Rida, Ritesh G Rao",2023,40,"Ready Chal [From ""Leo (Hindi)""]",0.112,0.68,248182.0,0.832,6.49e-05,5.0,0.0322,-4.793,0.0,0.246,175.879,4.0,0.589,Hindi
Gundellonaa (Lofi),"Anirudh Ravichander, DJ Harshit Shah, DJ MHD IND",2023,10,Gundellonaa (Lofi) - Single,0.771,0.597,221812.0,0.57,0.229,0.0,0.094,-6.654,1.0,0.0364,120.285,4.0,0.194,Tamil
VIP Title Song,Anirudh Ravichander,2023,19,Rockstar Anirudh Special,0.00608,0.527,236555.0,0.93,0.0,5.0,0.6,-5.045,0.0,0.0966,90.022,4.0,0.706,Tamil
Kaavaali,"Anirudh Ravichander, Sindhuja Srinivasan, Sri Sai Kiran",2023,17,Jailer (Original Motion Picture Soundtrack),0.0311,0.877,190909.0,0.668,0.0799,11.0,0.106,-7.165,0.0,0.0554,131.96,4.0,0.524,Tamil
"Udhungada Sangu (From ""Velai Illa Pattadhaari"")","Anirudh Ravichander, Dhanush",2023,18,Rockstar Anirudh Special,0.219,0.511,209640.0,0.793,0.0,8.0,0.0576,-6.22,1.0,0.0906,116.757,4.0,0.784,Tamil
Glimpse of Antony Das,Anirudh Ravichander,2023,22,Leo (Hindi) [Original Motion Picture Soundtrack],0.18,0.497,40223.0,0.572,0.594,10.0,0.134,-10.695,0.0,0.112,179.152,3.0,0.0726,Hindi
Glimpse of Harold Das,Anirudh Ravichander,2023,22,Leo (Hindi) [Original Motion Picture Soundtrack],0.00267,0.581,42783.0,0.818,0.854,11.0,0.121,-7.822,0.0,0.134,172.581,3.0,0.074,Hindi
Lokiverse 2.0,Anirudh Ravichander,2023,21,Leo (Malayalam) [Original Motion Picture Soundtrack],0.00069,0.641,114194.0,0.782,0.652,1.0,0.0767,-6.228,1.0,0.0456,93.006,4.0,0.376,Malayalam
Mayakiriye - Rainy Lofi,"Anirudh Ravichander, Anivee, Saithis",2023,12,Mayakiriye (Rainy Lofi),0.54,0.395,172696.0,0.418,0.0,0.0,0.117,-15.374,1.0,0.0421,140.121,4.0,0.278,Tamil
Mayakirriye (Slowed And Reverb),"Anirudh Ravichander, Harish Hwarkling",2023,18,Mayakirriye (Slowed and Reverb) - Single,0.153,0.441,98999.0,0.735,0.0,0.0,0.55,-7.48,1.0,0.138,160.42,4.0,0.572,Tamil
Jujubee,"Anirudh Ravichander, Sahithi Chaganti, Anantha Krishnan, Varadaraj Chikkaballapura",2023,19,Jailer (Original Motion Picture Soundtrack),0.178,0.656,167273.0,0.853,0.32,1.0,0.076,-4.542,1.0,0.163,198.044,4.0,0.57,Tamil
Muthuvel Pandian Theme - Instrumental,Anirudh Ravichander,2023,20,Rajini The Jailer (Original Motion Picture Soundtrack),0.48,0.665,102857.0,0.963,0.587,7.0,0.113,-3.3,1.0,0.143,167.967,4.0,0.809,Tamil
Bloody Sweet,"Anirudh Ravichander, Siddharth Basrur",2023,14,Leo (Malayalam) [Original Motion Picture Soundtrack],0.00442,0.511,168540.0,0.683,0.00516,5.0,0.089,-6.484,1.0,0.0427,123.85,4.0,0.254,Malayalam
Preethiya Aayudha,"Anirudh Ravichander, J.V. Sudhanshu, Priya Mali",2023,16,Leo (Kannada) [Original Motion Picture Soundtrack],0.809,0.496,214330.0,0.587,0.0103,10.0,0.0912,-11.839,1.0,0.0406,83.919,4.0,0.508,Malayalam
Jailer Theme - Instrumental,Anirudh Ravichander,2023,13,Jailer (Original Motion Picture Soundtrack),0.0375,0.645,62338.0,0.815,0.918,5.0,0.0667,-3.868,0.0,0.197,153.994,4.0,0.598,Tamil
Glimpse of Antony Das,Anirudh Ravichander,2023,14,Leo (Kannada) [Original Motion Picture Soundtrack],0.18,0.497,40223.0,0.572,0.594,10.0,0.134,-10.695,0.0,0.112,179.152,3.0,0.0726,Malayalam
Jailer Theme - Instrumental,Anirudh Ravichander,2023,19,Rajini The Jailer (Original Motion Picture Soundtrack),0.0375,0.645,62338.0,0.815,0.918,5.0,0.0667,-3.868,0.0,0.197,153.994,4.0,0.598,Tamil
Tu Aa Dilbara,"Anirudh Ravichander, Sindhuja Srinivasan, Raqueeb Alam",2023,18,Rajini The Jailer (Original Motion Picture Soundtrack),0.0515,0.863,190909.0,0.698,0.0169,11.0,0.0651,-7.293,0.0,0.0502,132.044,4.0,0.49,Tamil
Maasi Theme,"Anirudh Ravichander, Heisenberg",2023,14,Jawan (TAMIL),0.033,0.507,179241.0,0.809,0.032,7.0,0.108,-9.623,1.0,0.0649,79.046,4.0,0.197,Tamil
Lokiverse 2.0,Anirudh Ravichander,2023,18,Leo (Kannada) [Original Motion Picture Soundtrack],0.00069,0.641,114194.0,0.782,0.652,1.0,0.0767,-6.228,1.0,0.0456,93.006,4.0,0.376,Malayalam
"Ey Inge Paaru (From ""Velai Illa Pattadhaari"")","Anirudh Ravichander, Dhanush",2023,15,Rockstar Anirudh Special,0.0685,0.634,117788.0,0.838,2.5e-05,7.0,0.645,-4.798,1.0,0.208,190.035,4.0,0.841,Tamil
Scene Ah Scene Ah - EDM Mix,"Anirudh Ravichander, Bharath Sankar, Kabilan, CM Lokesh, Aravind Polo",2023,8,Scene Ah Scene Ah (EDM Mix),0.271,0.824,141176.0,0.626,0.0,4.0,0.152,-8.914,0.0,0.423,85.0,4.0,0.765,Tamil
Bloody Sweet,"Anirudh Ravichander, Siddharth Basrur",2023,17,Leo (Kannada) [Original Motion Picture Soundtrack],0.00442,0.511,168540.0,0.683,0.00516,5.0,0.089,-6.484,1.0,0.0427,123.85,4.0,0.254,Malayalam
Jujubee,"Anirudh Ravichander, Sahithi Chaganti, Anantha Krishnan, Raqueeb Alam",2023,24,Rajini The Jailer (Original Motion Picture Soundtrack),0.246,0.678,167273.0,0.835,0.132,1.0,0.076,-4.457,1.0,0.193,198.059,4.0,0.594,Tamil
Badass,"Anirudh Ravichander, Sri Krishna, Saicharan Bhaskaruni",2023,16,Leo (Kannada) [Original Motion Picture Soundtrack],0.0121,0.671,230542.0,0.879,0.0,3.0,0.376,-4.755,0.0,0.121,92.963,4.0,0.565,Malayalam
Gundellonaa - Melodic Slap House Mix,"Anirudh Ravichander, Leon James, Kasarla Shyam, Jeruson",2023,6,Gundellonaa (Melodic Slap House Mix),0.196,0.826,90968.0,0.61,0.0,9.0,0.126,-9.406,0.0,0.163,124.022,4.0,0.607,Tamil
Anbezhum Ayudham,"Anirudh Ravichander, J.V. Sudhanshu, Priya Mali",2023,18,Leo (Malayalam) [Original Motion Picture Soundtrack],0.792,0.425,214330.0,0.563,0.0824,10.0,0.0912,-12.191,1.0,0.04,83.592,4.0,0.529,Malayalam
Knockout Song - House Mix,"Anirudh Ravichander, Madley Blues, Vignesh Shivan, Alvin Bruno",2023,7,Knockout Song (House Mix),0.0264,0.753,84375.0,0.827,0.000582,11.0,0.358,-7.441,0.0,0.0467,127.998,4.0,0.512,English
"Anmbezhum Aayudham (From ""Leo (Malayalam)"")","Anirudh Ravichander, J.V. Sudhanshu, Priya Mali",2023,17,"Anbezhum Ayudham [From ""Leo (Malayalam)""]",0.798,0.408,214330.0,0.554,0.0186,5.0,0.0912,-11.911,1.0,0.0364,83.768,4.0,0.577,Malayalam
"Badass (From ""Leo (Malayalam)"")","Anirudh Ravichander, Sri Krishna, Saicharan Bhaskaruni",2023,22,"Badass [From ""Leo (Malayalam)""]",0.0246,0.681,230741.0,0.885,3.53e-06,6.0,0.377,-3.771,1.0,0.149,92.969,4.0,0.518,Malayalam
Ek Sher Ho Tum - EDM Version,"Anirudh Ravichander, Raqueeb Alam, Ritesh G Rao",2023,16,Ek Sher Ho Tum (EDM Version),0.065,0.712,149434.0,0.799,0.147,11.0,0.444,-5.945,0.0,0.0484,158.957,4.0,0.328,Tamil
Mayakirriye - Synthwave Mix,"Anirudh Ravichander, Stan, Sam",2023,11,Mayakirriye (Synthwave Mix),0.112,0.65,98530.0,0.501,6.48e-06,5.0,0.346,-8.75,1.0,0.0608,88.046,4.0,0.33,Tamil
Theeraamal - Chill Lofi,"Anirudh Ravichander, Ramjeevan, Karthik Netha, Aelo",2023,10,Theeraamal (Chill Lofi),0.365,0.582,171429.0,0.267,1.94e-05,3.0,0.213,-18.423,0.0,0.0558,125.969,3.0,0.126,Tamil
Muthuvel Pandian Theme - Instrumental,Anirudh Ravichander,2023,12,Jailer (Original Motion Picture Soundtrack),0.48,0.665,102857.0,0.963,0.587,7.0,0.113,-3.3,1.0,0.143,167.967,4.0,0.809,Tamil
"Ordinary Person (From ""Leo"")","Anirudh Ravichander, Nikhita Gandhi",2023,8,2023 Top Hits (Tamil),0.0025,0.726,139200.0,0.86,0.0476,4.0,0.0523,-6.069,0.0,0.0298,99.995,4.0,0.764,Tamil
"Kadhal Kan Kattudhe (From ""Kaaki Sattai"")","Anirudh Ravichander, Yuvabharathi, Shakthisree Gopalan",2023,17,Rockstar Anirudh Special,0.554,0.623,256735.0,0.545,0.0,2.0,0.149,-5.628,0.0,0.0302,139.55,3.0,0.566,Tamil
Vikram Rathore (English),"Anirudh Ravichander, Heisenberg",2023,16,Jawan (TAMIL),0.00216,0.419,92308.0,0.92,0.0151,5.0,0.384,-4.764,0.0,0.0988,103.47,3.0,0.566,Tamil
The Trooper Theme,Anirudh Ravichander,2023,12,Rockstar Anirudh Special,0.0497,0.724,55821.0,0.725,0.00353,8.0,0.355,-7.097,0.0,0.148,105.174,1.0,0.146,Tamil
"Badass (From ""Leo"")",Anirudh Ravichander,2023,4,2023 Top Hits (Tamil),0.00753,0.624,229677.0,0.872,0.0,6.0,0.307,-5.193,1.0,0.0832,93.022,4.0,0.543,Tamil
Vikram Rathore (English),"Anirudh Ravichander, Heisenberg",2023,10,Jawan (TELUGU),0.00216,0.419,92308.0,0.92,0.0151,5.0,0.384,-4.764,0.0,0.0988,103.47,3.0,0.566,Telugu
"Kaaki Sattai (From ""Kaaki Sattai"")","Anirudh Ravichander, Vishal Dadlani",2023,12,Rockstar Anirudh Special,0.121,0.711,223295.0,0.962,0.0,2.0,0.688,-5.1,1.0,0.181,109.996,4.0,0.613,Tamil
Badass,"Anirudh Ravichander, Sri Krishna, Saicharan Bhaskaruni",2023,15,Leo (Malayalam) [Original Motion Picture Soundtrack],0.0246,0.681,230741.0,0.885,3.53e-06,6.0,0.377,-3.771,1.0,0.149,92.969,4.0,0.518,Malayalam
Glimpse of Antony Das,Anirudh Ravichander,2023,12,Leo (Malayalam) [Original Motion Picture Soundtrack],0.18,0.497,40223.0,0.572,0.594,10.0,0.134,-10.695,0.0,0.112,179.152,3.0,0.0726,Malayalam
Glimpse of Harold Das,Anirudh Ravichander,2023,11,Leo (Malayalam) [Original Motion Picture Soundtrack],0.00267,0.581,42783.0,0.818,0.854,11.0,0.121,-7.822,0.0,0.134,172.581,3.0,0.074,Malayalam
Mayakirriye - Arabic Trap Mix,"Anirudh Ravichander, Raahi",2023,1,Mayakirriye (Arabic Trap Mix),0.0962,0.662,155097.0,0.825,0.0,0.0,0.189,-4.815,1.0,0.0629,180.046,4.0,0.824,Tamil
Krishna,"Anirudh Ravichander, Niranjana Ramanan, Vivek",2023,9,Jawan (TAMIL),0.81,0.549,98969.0,0.535,0.0123,6.0,0.126,-6.03,1.0,0.0273,97.109,1.0,0.442,Tamil
Thunder Kaaran - Eletro House Mix,"Anirudh Ravichander, Hiphop Tamizha, Vivek, The Independeners",2023,6,Thunder Kaaran (Eletro House Mix),0.0332,0.732,105187.0,0.855,8.41e-06,7.0,0.329,-3.299,0.0,0.0483,139.988,4.0,0.572,Tamil
Gaandakannazhagi,"Anirudh Ravichander, Neeti Mohan",2023,3,Music Beats Of Imman,0.131,0.734,243772.0,0.88,0.0,9.0,0.161,-4.339,0.0,0.125,128.03,4.0,0.939,Tamil
"Udhungada Sangu (From ""Velai Illa Pattadhaari"")","Anirudh Ravichander, Dhanush",2023,3,Best of Anirudh Ravichander,0.219,0.511,209640.0,0.793,0.0,8.0,0.0576,-6.22,1.0,0.0906,116.757,4.0,0.784,Tamil
